id,name,type,typecode,lng,lat,pname,cityname,adname,address,biz_status,city,group,pair_id,search_type,search_typecode
B0L1HHXBZR,华莱士·全鸡汉堡(淄博南定朝阳路店),餐饮服务;快餐厅;快餐厅,050300,118.051173,36.769742,山东省,淄博市,张店区,南定镇经济开发区南定镇张南路与朝阳路交叉口东南角西起第二间沿街房,,淄博,treat,1,餐饮服务,050000
B0KRX5SOP9,华莱士·全鸡汉堡(未来城店),餐饮服务;快餐厅;快餐厅,050300,118.068213,36.965282,山东省,淄博市,桓台县,唐山镇恒生未来城26号楼102商铺,,淄博,treat,1,餐饮服务,050000
B0ID7CIL4K,大角鹿瓷砖(北辛建材市场店),餐饮服务;餐饮相关场所;餐饮相关,050000,118.112214,36.967036,山东省,淄博市,桓台县,张北路北辛建材市场,,淄博,treat,1,餐饮服务,050000
B0FFJ0DSHI,米乡缘米线炒米粉(大棚街店),餐饮服务;餐饮相关场所;餐饮相关,050000,118.300356,36.813092,山东省,淄博市,临淄区,岳里街(老大棚街)2-28号,,淄博,treat,1,餐饮服务,050000
B02150021A,齐都大酒店,住宿服务;宾馆酒店;四星级宾馆|餐饮服务;餐饮相关场所;餐饮相关,100103|050000,118.308852,36.811267,山东省,淄博市,临淄区,闻韶路39号,,淄博,treat,1,餐饮服务,050000
B0FFI73VSW,张氏蛤蜊鸡(总店),餐饮服务;中餐厅;中餐厅,050100,117.863539,36.805098,山东省,淄博市,周村区,航东生活小区中心路中段1-1号,,淄博,treat,1,餐饮服务,050000
B0FFIU4AV3,昂铭妈妈菜(西六路店),餐饮服务;中餐厅;中餐厅,050100,118.031594,36.799728,山东省,淄博市,张店区,南西六路77号,,淄博,treat,1,餐饮服务,050000
B0FFG9BLOQ,马莲台山庄,餐饮服务;餐饮相关场所;餐饮相关,050000,118.347879,36.774682,山东省,淄博市,临淄区,齐王路与莲台路交叉口东南440米,,淄博,treat,1,餐饮服务,050000
B0M6GSNS8G,luckin coffee 瑞幸咖啡(棠悦广场店),餐饮服务;咖啡厅;咖啡厅,050500,118.324098,36.832554,山东省,淄博市,临淄区,遄台路220号奥德隆棠悦广场1F-005,,淄博,treat,1,餐饮服务,050000
B0H09ZLD72,华莱士·全鸡汉堡(高青万悦城店),餐饮服务;快餐厅;快餐厅,050300,117.864325,37.167625,山东省,淄博市,高青县,高苑路东首万悦城商场一楼华莱士,,淄博,treat,1,餐饮服务,050000
B0FFGBN9QA,清梅居食品(双山店),购物服务;便民商店/便利店;便民商店/便利店|餐饮服务;餐饮相关场所;餐饮相关,060200|050000,117.851202,36.499334,山东省,淄博市,博山区,博山区城西街道双山街9-10号营业房西头第二间,,淄博,treat,1,餐饮服务,050000
B021504F15,御茗府茶楼,餐饮服务;茶艺馆;茶艺馆,050600,118.292699,36.809172,山东省,淄博市,临淄区,牛山路齐国商城8号楼(公园北门对过),,淄博,treat,1,餐饮服务,050000
B0FFJT2K0L,金品家宴(正阳路店),餐饮服务;中餐厅;中餐厅,050100,117.867176,36.817772,山东省,淄博市,周村区,正阳路4611号(西门牌坊南邻),,淄博,treat,1,餐饮服务,050000
B0FFIBO76H,翕善堂博山菜(金桥商务中心店),餐饮服务;中餐厅;山东菜(鲁菜),050104,118.073056,36.817319,山东省,淄博市,张店区,华光路10甲19-20号,,淄博,treat,1,餐饮服务,050000
B0FFHS2Z2Z,孙泽涛辣豆腐(和平社区店),餐饮服务;餐饮相关场所;餐饮相关,050000,118.037766,36.799699,山东省,淄博市,张店区,和平小区46甲北侧,,淄博,treat,1,餐饮服务,050000
B0FFGYBFQJ,周波寿司店,餐饮服务;外国餐厅;日本料理,050202,118.042434,36.818197,山东省,淄博市,张店区,新世界商业步行街北段91号甲3号,,淄博,treat,1,餐饮服务,050000
B0FFG6Y44D,钓鱼翁特色全鱼馆,餐饮服务;中餐厅;中餐厅,050100,118.090725,36.950128,山东省,淄博市,桓台县,桓台城区东岳路金太洋小区沿街房659号,,淄博,treat,1,餐饮服务,050000
B0FFF4ZAZ0,马踏湖鲜鱼馆香和院,餐饮服务;中餐厅;中餐厅,050100,118.05955,37.062672,山东省,淄博市,桓台县,起凤镇华沟村村西路北距离马踏湖南门888米,,淄博,treat,1,餐饮服务,050000
B02150R1N1,盛祥羊肉馆,餐饮服务;中餐厅;综合酒楼,050101,118.169828,36.171035,山东省,淄博市,沂源县,历山街道沿河东路螳螂河大桥南200米,,淄博,treat,1,餐饮服务,050000
B02150QFBD,伊特蛋糕(紫荆园店),餐饮服务;糕饼店;糕饼店,050800,118.053414,36.832825,山东省,淄博市,张店区,紫荆园小区1层13号,,淄博,treat,1,餐饮服务,050000
B021504MN1,西屋往事自动涮烤吧(联通路店),餐饮服务;中餐厅;火锅店,050117,118.0578,36.826961,山东省,淄博市,张店区,科苑办事处联通路27号甲7号,,淄博,treat,1,餐饮服务,050000
B021504LQ7,海得利海鲜酒楼(联通路店),餐饮服务;中餐厅;海鲜酒楼,050119,118.014434,36.82905,山东省,淄博市,张店区,联通路147号甲2号农广大厦F1层,,淄博,treat,1,餐饮服务,050000
B021504MN1,西屋往事自动涮烤吧(联通路店),餐饮服务;中餐厅;火锅店,050117,118.0578,36.826961,山东省,淄博市,张店区,科苑办事处联通路27号甲7号,,淄博,treat,1,餐饮服务,050000
B021504LQ7,海得利海鲜酒楼(联通路店),餐饮服务;中餐厅;海鲜酒楼,050119,118.014434,36.82905,山东省,淄博市,张店区,联通路147号甲2号农广大厦F1层,,淄博,treat,1,餐饮服务,050000
B0215040LD,海福缘酒楼博山菜,餐饮服务;中餐厅;中餐厅,050100,118.050613,36.818686,山东省,淄博市,张店区,柳泉路西三巷3号(中心医院北院区与锦江之星交汇处向里66米),,淄博,treat,1,餐饮服务,050000
B0FFFU60BH,大角牛烩牛肉(十七中北街店),餐饮服务;中餐厅;中餐厅,050100,118.035349,36.811637,山东省,淄博市,张店区,中北街2号甲12号,,淄博,treat,1,餐饮服务,050000
B0FFJ1TJK3,新疆伊犁河餐厅(桓台店),餐饮服务;中餐厅;中餐厅,050100,118.099088,36.973599,山东省,淄博市,桓台县,兴桓路2577号聚荣工业园,,淄博,treat,1,餐饮服务,050000
B0FFFX49IF,爱姆蛋糕店(沂源店),餐饮服务;糕饼店;糕饼店,050800,118.167079,36.185191,山东省,淄博市,沂源县,振兴路24号,,淄博,treat,1,餐饮服务,050000
B021501D03,宜轩阁茶楼(世纪阳光商务中心店),餐饮服务;中餐厅;中餐厅|餐饮服务;茶艺馆;茶艺馆,050100|050600,118.03359,36.829117,山东省,淄博市,张店区,联通路84-1号(联通路和北西六路交汇东100米路北),,淄博,treat,1,餐饮服务,050000
B0M6H1DFFP,吉时咖啡,餐饮服务;咖啡厅;咖啡厅,050500,117.964331,36.642026,山东省,淄博市,淄川区,通济街135号,,淄博,treat,1,餐饮服务,050000
B0LDSD305O,清梅居食品(桓台店),餐饮服务;餐饮相关场所;餐饮相关,050000,118.094328,36.958873,山东省,淄博市,桓台县,中心大街995号,,淄博,treat,1,餐饮服务,050000
B0LAAMG36T,稻古捞面(周村古商城店),餐饮服务;餐饮相关场所;餐饮相关,050000,117.844614,36.801019,山东省,淄博市,周村区,新建中路29甲6-7,,淄博,treat,1,餐饮服务,050000
B0L3HRAXFZ,肯悦咖啡淄博恒太城店,餐饮服务;咖啡厅;咖啡厅,050500,117.9823,36.823785,山东省,淄博市,张店区,华光路淄博恒太城一层,,淄博,treat,1,餐饮服务,050000
B0K34CKZMB,BuffCat巴夫猫·小酒馆(淄博万象汇店),餐饮服务;中餐厅;中餐厅,050100,118.061886,36.802603,山东省,淄博市,张店区,共青团东路南一巷45号,,淄博,treat,1,餐饮服务,050000
B0I3FL0FLL,知味斋肴鸡(古商城店),餐饮服务;中餐厅;中餐厅,050100,117.838975,36.800225,山东省,淄博市,周村区,新建西路与文昌街交叉口东南80米,,淄博,treat,1,餐饮服务,050000
B0H6OAR69X,清梅居食品(翡翠园店),购物服务;综合市场;农副产品市场|餐饮服务;餐饮相关场所;餐饮相关,060703|050000,117.872113,36.512931,山东省,淄博市,博山区,城东街道珑山路101号(翡翠园小区对面),,淄博,treat,1,餐饮服务,050000
B0G0FLB9GR,周村烧饼展厅,餐饮服务;餐饮相关场所;餐饮相关,050000,117.911425,36.773525,山东省,淄博市,周村区,高萌路211号,,淄博,treat,1,餐饮服务,050000
B0FFHGUQTX,得益巴氏鲜奶(瑞安路店),购物服务;综合市场;农副产品市场|餐饮服务;餐饮相关场所;餐饮相关,060703|050000,118.020767,36.809604,山东省,淄博市,张店区,瑞安路48号凯瑞安园,,淄博,treat,1,餐饮服务,050000
B0FFG2JC1P,黄记煌三汁焖锅(时代茂业百货店),餐饮服务;中餐厅;火锅店,050117,118.296264,36.817376,山东省,淄博市,临淄区,大顺路茂业时代广场8层,,淄博,treat,1,餐饮服务,050000
B021504HOU,文姜大酒店,住宿服务;宾馆酒店;宾馆酒店|餐饮服务;中餐厅;中餐厅,100100|050100,117.857909,36.48168,山东省,淄博市,博山区,新博路6号文姜大厦1层,,淄博,treat,1,餐饮服务,050000
B0FFF5P4WH,桓台爵士西餐厅(旭景豪园店),餐饮服务;餐饮相关场所;餐饮相关,050000,118.084765,36.95831,山东省,淄博市,桓台县,中心大街惠仟佳斜对过旭景豪园商业铺12号,,淄博,treat,1,餐饮服务,050000
B0FFJNTA18,厚德福李家大院(泰美路店),餐饮服务;中餐厅;中餐厅,050100,118.049874,36.841887,山东省,淄博市,张店区,泰美路11号,,淄博,treat,1,餐饮服务,050000
B0FFGPLY68,崔老三鲜鱼馆,餐饮服务;中餐厅;山东菜(鲁菜),050104,117.885198,37.256375,山东省,淄博市,高青县,常家镇刘春家村159号,,淄博,treat,1,餐饮服务,050000
B021503WIG,新疆大盘鸡(淄博博山区万杰店),餐饮服务;中餐厅;西北菜,050115,117.848131,36.538704,山东省,淄博市,博山区,域城镇健康大道65号,,淄博,treat,1,餐饮服务,050000
B0FFIQ4LH0,吉米私房菜(临淄店),餐饮服务;中餐厅;综合酒楼,050101,118.321193,36.815194,山东省,淄博市,临淄区,遄台路52号(石鼓新村西门南100米路东),,淄博,treat,1,餐饮服务,050000
B0FFH8XXEJ,大西北私房菜(工业路店),餐饮服务;中餐厅;中餐厅,050100,118.103155,36.969804,山东省,淄博市,桓台县,城区工业路南首商住楼699号甲5号,,淄博,treat,1,餐饮服务,050000
B0FFG2S0SD,齐园家宴,餐饮服务;中餐厅;中餐厅,050100,118.293914,36.809042,山东省,淄博市,临淄区,牛山路103号,,淄博,treat,1,餐饮服务,050000
B0FFH8XXEJ,大西北私房菜(工业路店),餐饮服务;中餐厅;中餐厅,050100,118.103155,36.969804,山东省,淄博市,桓台县,城区工业路南首商住楼699号甲5号,,淄博,treat,1,餐饮服务,050000
B0FFG2S0SD,齐园家宴,餐饮服务;中餐厅;中餐厅,050100,118.293914,36.809042,山东省,淄博市,临淄区,牛山路103号,,淄博,treat,1,餐饮服务,050000
B0FFG2CV9Z,正宗安徽板面(仟佳购物街店),餐饮服务;中餐厅;中餐厅,050100,118.088632,36.960129,山东省,淄博市,桓台县,中心大街1025号靠近中国工商银行,,淄博,treat,1,餐饮服务,050000
B0FFF6Z078,旺旺大串烧烤(凯瑞时代大厦店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,118.016245,36.814572,山东省,淄博市,张店区,马尚镇人民西路237号凯瑞时代大厦一楼,,淄博,treat,1,餐饮服务,050000
B021504I0R,青云大酒店(淄川店),餐饮服务;中餐厅;中餐厅,050100,118.002062,36.623339,山东省,淄博市,淄川区,洪山镇聊斋路76号,,淄博,treat,1,餐饮服务,050000
B021503RUE,妈妈菜老店(兴桓路店),餐饮服务;中餐厅;中餐厅,050100,118.099128,36.951134,山东省,淄博市,桓台县,兴桓路57号(大转盘西北角),,淄博,treat,1,餐饮服务,050000
B0FFK09WVI,新味都博山菜,餐饮服务;中餐厅;中餐厅,050100,118.029088,36.813929,山东省,淄博市,张店区,人民西路57号甲8号,,淄博,treat,1,餐饮服务,050000
B0FFJ1DYOU,余小闲,餐饮服务;中餐厅;中餐厅,050100,118.024296,36.824957,山东省,淄博市,张店区,华光路268号玉龙商铺南街义务小商品城三期对过,,淄博,treat,1,餐饮服务,050000
B0FFILL6FD,董家韩国料理,餐饮服务;餐饮相关场所;餐饮相关,050000,118.037807,36.80928,山东省,淄博市,张店区,北西五路尚美第三城日出日落西南侧,,淄博,treat,1,餐饮服务,050000
B0FFIL1RE2,烟台人家(淄博张店区),餐饮服务;餐饮相关场所;餐饮相关,050000,118.001732,36.846241,山东省,淄博市,张店区,丰宁路开发区中路北曦园小区1号,,淄博,treat,1,餐饮服务,050000
B0FFI72G7J,知味斋肴鸡(正阳路店),餐饮服务;中餐厅;中餐厅,050100,117.867162,36.805324,山东省,淄博市,周村区,知味斋涮坊南邻正阳路3237号,,淄博,treat,1,餐饮服务,050000
B0FFHG67KZ,鲜花椒炒鸡(市府东一街店),餐饮服务;中餐厅;山东菜(鲁菜),050104,118.056513,36.815381,山东省,淄博市,张店区,市府东一街8号楼西头(鑫悦超市旁花椒鸡),,淄博,treat,1,餐饮服务,050000
B0FFG45JOS,金顺园(清田苑店),餐饮服务;中餐厅;清真菜馆,050121,118.211772,36.800475,山东省,淄博市,临淄区,金岭回族金岭回族镇,,淄博,treat,1,餐饮服务,050000
B0FFFY5T32,重庆炸酱面(理工大学店),餐饮服务;中餐厅;四川菜(川菜),050102,118.002313,36.818246,山东省,淄博市,张店区,山东理工大学西校区北门重庆路以西金润和谐居小区7号楼14号,,淄博,treat,1,餐饮服务,050000
B0FFFWNW7Q,欢饮(SM广场店),餐饮服务;冷饮店;冷饮店,050700,117.961559,36.643703,山东省,淄博市,淄川区,般阳路8号SM广场1F层,,淄博,treat,1,餐饮服务,050000
B0FFFTA6IT,山铝牛筋面(花园小区店),餐饮服务;中餐厅;中餐厅,050100,118.046722,36.754831,山东省,淄博市,张店区,花园小区西北2门旁,,淄博,treat,1,餐饮服务,050000
B0FFFQ5NB8,哈尔滨烧烤城,餐饮服务;中餐厅;特色/地方风味餐厅,050118,118.043945,36.829341,山东省,淄博市,张店区,张桓路91甲5(明清街与联通路交叉口北50米路西),,淄博,treat,1,餐饮服务,050000
B02150RTXJ,景丰肥牛(理工大西校店),餐饮服务;中餐厅;火锅店,050117,118.002441,36.816692,山东省,淄博市,张店区,人民路与重庆路交汇处亿丰大厦3层,,淄博,treat,1,餐饮服务,050000
B02150RRQ7,山城老菜馆,餐饮服务;中餐厅;四川菜(川菜),050102,117.871156,36.795207,山东省,淄博市,周村区,博泰花园北门东北60米,,淄博,treat,1,餐饮服务,050000
B02150R6HB,小寒羊烧烤(凯瑞时代大厦店),餐饮服务;中餐厅;特色/地方风味餐厅,050118,118.015915,36.814577,山东省,淄博市,张店区,人民西路239号凯瑞时代大厦1层,,淄博,treat,1,餐饮服务,050000
B02150QZQM,甫东食品店,餐饮服务;糕饼店;糕饼店,050800,117.975868,36.644077,山东省,淄博市,淄川区,淄城东路434号,,淄博,treat,1,餐饮服务,050000
B02150QIOC,博山回民饭店,餐饮服务;中餐厅;清真菜馆,050121,117.864352,36.502408,山东省,淄博市,博山区,税务街13号,,淄博,treat,1,餐饮服务,050000
B02150QFCG,顺意海鲜楼(中润大道店),餐饮服务;中餐厅;海鲜酒楼,050119,118.041075,36.837382,山东省,淄博市,张店区,高新区中润大道69-2号西四路和西五路中间路北中德地产西邻,,淄博,treat,1,餐饮服务,050000
B021504DZ0,贾李羊汤(杨坡路店),餐饮服务;中餐厅;中餐厅,050100,118.289599,36.815895,山东省,淄博市,临淄区,杨坡路363号完美靓车时代,,淄博,treat,1,餐饮服务,050000
B021503ZD6,图们烧烤,餐饮服务;中餐厅;特色/地方风味餐厅,050118,118.043692,36.83548,山东省,淄博市,张店区,明清街131号(金信家园对面),,淄博,treat,1,餐饮服务,050000
B021503X83,顺祥斋(新博店),餐饮服务;中餐厅;中餐厅,050100,117.864069,36.476006,山东省,淄博市,博山区,山头镇新博路78号,,淄博,treat,1,餐饮服务,050000
B021502YVC,香悦粥铺(南西六路店),餐饮服务;中餐厅;中餐厅,050100,118.03149,36.798423,山东省,淄博市,张店区,南西六路132号,,淄博,treat,1,餐饮服务,050000
B021502U57,中宝金肥羊(人民路店),餐饮服务;中餐厅;中餐厅,050100,118.016985,36.814489,山东省,淄博市,张店区,人民西路231号(近凯瑞碧园大门),,淄博,treat,1,餐饮服务,050000
B021502TBD,花山大酒店,餐饮服务;中餐厅;综合酒楼,050101,118.125507,36.819924,山东省,淄博市,张店区,鲁山大道,,淄博,treat,1,餐饮服务,050000
B0FFISCEHC,鲁山全羊烧烤,餐饮服务;中餐厅;中餐厅,050100,118.041147,36.84383,山东省,淄博市,张店区,万杰路83号,,淄博,treat,1,餐饮服务,050000
B0FFFXL5B7,麦嘟蛋糕,餐饮服务;糕饼店;糕饼店,050800,118.018351,36.825346,山东省,淄博市,张店区,义乌路商城街87号,,淄博,treat,1,餐饮服务,050000
B021503B2N,全家福西点蛋糕(西山四街生活区店),餐饮服务;糕饼店;糕饼店,050800,118.039776,36.75354,山东省,淄博市,张店区,南定镇山铝生活区西山4街24号楼1号,,淄博,treat,1,餐饮服务,050000
B0FFGEGGQX,牛小静的烘焙坊(总店),餐饮服务;糕饼店;糕饼店,050800,118.008852,36.818489,山东省,淄博市,张店区,南京路石村南巷36号,,淄博,treat,1,餐饮服务,050000
B0FFJUCNIA,丁家煮锅,餐饮服务;中餐厅;中餐厅,050100,117.842061,36.800202,山东省,淄博市,周村区,古商业街大街北首280号,,淄博,treat,1,餐饮服务,050000
B0FFI6LE7U,杨家大厨涮肉坊(高青店),餐饮服务;中餐厅;火锅店,050117,117.832953,37.166351,山东省,淄博市,高青县,中心路电影院南邻杨家大厨涮肉坊高青店,,淄博,treat,1,餐饮服务,050000
B0FFHG2QU5,小北京传统火锅(吉祥广场店),餐饮服务;中餐厅;火锅店,050117,117.973749,36.656774,山东省,淄博市,淄川区,吉祥广场海汇电器斜对面工商银行向北50米,,淄博,treat,1,餐饮服务,050000
B0FFH6ATIJ,牛王一村全羊汤(历山路店),餐饮服务;餐饮相关场所;餐饮相关,050000,118.163416,36.195837,山东省,淄博市,沂源县,历山路北首1号,,淄博,treat,1,餐饮服务,050000
